1.0	1.0	0.0
2.0	1.0	0.8298293241703953
3.0	1.0	-0.031402790694367216
4.0	1.0	0.01560266211294055
5.0	1.0	0.004174578170340571
6.0	1.0	0.003160494508502134
7.0	1.0	0.0019545601567879404
8.0	1.0	0.0013190829438438677
9.0	1.0	0.0010700150797202334
10.0	1.0	0.0006293368013348136
11.0	1.0	0.0011206561631077986
12.0	1.0	0.000652805457179813
1.0	2.0	0.8298293241703953
2.0	2.0	0.0
3.0	2.0	0.8876582957353277
4.0	2.0	-0.016358371884148393
5.0	2.0	0.025280737030178968
6.0	2.0	0.0075254082615145755
7.0	2.0	0.005038581646357578
8.0	2.0	0.002914434688262844
9.0	2.0	0.0022063344211364078
10.0	2.0	0.0012179420124281584
11.0	2.0	0.002045135879521451
12.0	2.0	0.0011206561631131313
1.0	3.0	-0.031402790694367216
2.0	3.0	0.8876582957353277
3.0	3.0	0.0
4.0	3.0	0.6769536221621237
5.0	3.0	-0.05251618325842994
6.0	3.0	0.018855927345822712
7.0	3.0	0.0023377695985893326
8.0	3.0	0.0023750871305483518
9.0	3.0	0.0014494285535325206
10.0	3.0	0.0007717181057754495
11.0	3.0	0.001217942012433537
12.0	3.0	0.0006293368013469521
1.0	4.0	0.01560266211294055
2.0	4.0	-0.016358371884148393
3.0	4.0	0.6769536221621237
4.0	4.0	0.0
5.0	4.0	0.8774236752182961
6.0	4.0	-0.08274379131473805
7.0	4.0	0.027323924115627344
8.0	4.0	0.0025471724408790346
9.0	4.0	0.003378077903829743
10.0	4.0	0.00144942855353533
11.0	4.0	0.002206334421123337
12.0	4.0	0.001070015079683722
1.0	5.0	0.004174578170340571
2.0	5.0	0.025280737030178968
3.0	5.0	-0.05251618325842994
4.0	5.0	0.8774236752182961
5.0	5.0	0.0
6.0	5.0	0.938174797982446
7.0	5.0	-0.10205449805838732
8.0	5.0	0.0272220286674085
9.0	5.0	0.002547172440878614
10.0	5.0	0.002375087130535912
11.0	5.0	0.0029144346882754714
12.0	5.0	0.0013190829438852515
1.0	6.0	0.003160494508502134
2.0	6.0	0.0075254082615145755
3.0	6.0	0.018855927345822712
4.0	6.0	-0.08274379131473805
5.0	6.0	0.938174797982446
6.0	6.0	0.0
7.0	6.0	1.0
8.0	6.0	-0.10205449805838425
9.0	6.0	0.027323924115617126
10.0	6.0	0.0023377695985923375
11.0	6.0	0.0050385816463474065
12.0	6.0	0.001954560156756664
1.0	7.0	0.0019545601567879404
2.0	7.0	0.005038581646357578
3.0	7.0	0.0023377695985893326
4.0	7.0	0.027323924115627344
5.0	7.0	-0.10205449805838732
6.0	7.0	1.0
7.0	7.0	0.0
8.0	7.0	0.9381747979824338
9.0	7.0	-0.08274379131473622
10.0	7.0	0.01885592734582103
11.0	7.0	0.007525408261514809
12.0	7.0	0.003160494508506333
1.0	8.0	0.0013190829438438677
2.0	8.0	0.002914434688262844
3.0	8.0	0.0023750871305483518
4.0	8.0	0.0025471724408790346
5.0	8.0	0.0272220286674085
6.0	8.0	-0.10205449805838425
7.0	8.0	0.9381747979824338
8.0	8.0	0.0
9.0	8.0	0.8774236752183
10.0	8.0	-0.05251618325842531
11.0	8.0	0.02528073703019154
12.0	8.0	0.00417457817036994
1.0	9.0	0.0010700150797202334
2.0	9.0	0.0022063344211364078
3.0	9.0	0.0014494285535325206
4.0	9.0	0.003378077903829743
5.0	9.0	0.002547172440878614
6.0	9.0	0.027323924115617126
7.0	9.0	-0.08274379131473622
8.0	9.0	0.8774236752183
9.0	9.0	0.0
10.0	9.0	0.6769536221621372
11.0	9.0	-0.016358371884165248
12.0	9.0	0.015602662112890554
1.0	10.0	0.0006293368013348136
2.0	10.0	0.0012179420124281584
3.0	10.0	0.0007717181057754495
4.0	10.0	0.00144942855353533
5.0	10.0	0.002375087130535912
6.0	10.0	0.0023377695985923375
7.0	10.0	0.01885592734582103
8.0	10.0	-0.05251618325842531
9.0	10.0	0.6769536221621372
10.0	10.0	0.0
11.0	10.0	0.8876582957353493
12.0	10.0	-0.03140279069430452
1.0	11.0	0.0011206561631077986
2.0	11.0	0.002045135879521451
3.0	11.0	0.001217942012433537
4.0	11.0	0.002206334421123337
5.0	11.0	0.0029144346882754714
6.0	11.0	0.0050385816463474065
7.0	11.0	0.007525408261514809
8.0	11.0	0.02528073703019154
9.0	11.0	-0.016358371884165248
10.0	11.0	0.8876582957353493
11.0	11.0	0.0
12.0	11.0	0.8298293241702851
1.0	12.0	0.000652805457179813
2.0	12.0	0.0011206561631131313
3.0	12.0	0.0006293368013469521
4.0	12.0	0.001070015079683722
5.0	12.0	0.0013190829438852515
6.0	12.0	0.001954560156756664
7.0	12.0	0.003160494508506333
8.0	12.0	0.00417457817036994
9.0	12.0	0.015602662112890554
10.0	12.0	-0.03140279069430452
11.0	12.0	0.8298293241702851
12.0	12.0	0.0
